(
( 0.0487136 7.54572 -5.75663e-05 -1.75975e-05 )
( 0.0487828 7.47081 -5.72244e-05 -1.76915e-05 )
( 0.0488505 7.39298 -5.69742e-05 -1.77948e-05 )
( 0.0489166 7.31172 -5.6818e-05 -1.79073e-05 )
( 0.0489812 7.22642 -5.67562e-05 -1.80287e-05 )
( 0.0490444 7.13631 -5.6776e-05 -1.8158e-05 )
( 0.0491061 7.04042 -5.68598e-05 -1.82941e-05 )
( 0.0491665 6.93752 -5.69339e-05 -1.84349e-05 )
( 0.0492254 6.82606 -5.688e-05 -1.8578e-05 )
( 0.049283 6.70403 -5.65626e-05 -1.8721e-05 )
( 0.0493393 6.56889 -5.5672e-05 -1.88605e-05 )
( 0.0493942 6.41738 -5.36802e-05 -1.89919e-05 )
( 0.0494479 6.24538 -4.97723e-05 -1.91074e-05 )
( 0.0495003 6.04762 -4.26819e-05 -1.91946e-05 )
( 0.0495515 5.81752 -3.04617e-05 -1.92348e-05 )
( 0.0496014 5.54696 -1.10251e-05 -1.91991e-05 )
( 0.0496502 5.22616 1.81018e-05 -1.90436e-05 )
( 0.0496978 4.84381 6.22382e-05 -1.87027e-05 )
( 0.0497442 4.38763 0.000146172 -1.80792e-05 )
( 0.0497896 3.84586 0.000305276 -1.70363e-05 )
( 0.0498338 3.21063 0.000434934 -1.54043e-05 )
( 0.0498769 2.48412 0.000248708 -1.30155e-05 )
( 0.049919 1.68511 -0.000267387 -9.67685e-06 )
( 0.04996 0.847386 -0.000472081 -5.23311e-06 )
( 0.05 1e-15 1e-15 1e-15 )
)
